datenumber, time (s), step #, index, x, y, z, q1, q2, q3, q4
Segment 1 - Data Mask 1
734977.728449, 0.343752, -1, 44, 0.001201, 0.006474, -0.007205, -0.030193, -0.086237, -0.016820, 0.995675, 
734977.728449, 0.351567, -1, 45, 0.001209, 0.006972, -0.007853, -0.029283, -0.089184, -0.015361, 0.995466, 
734977.728449, 0.359372, -1, 46, 0.001208, 0.007495, -0.008529, -0.028355, -0.091225, -0.013951, 0.995329, 
734977.728449, 0.367188, -1, 47, 0.001195, 0.008040, -0.009233, -0.027261, -0.092351, -0.012735, 0.995272, 
734977.728449, 0.375003, -1, 48, 0.001167, 0.008603, -0.009965, -0.026056, -0.092632, -0.012035, 0.995287, 
734977.728449, 0.382818, -1, 49, 0.001122, 0.009178, -0.010720, -0.024640, -0.092383, -0.011720, 0.995350, 
734977.728449, 0.390624, -1, 50, 0.001065, 0.009762, -0.011493, -0.023031, -0.091861, -0.011851, 0.995435, 
734977.728449, 0.398439, -1, 51, 0.001001, 0.010357, -0.012288, -0.021256, -0.091292, -0.012284, 0.995522, 
734977.728449, 0.406254, -1, 52, 0.000932, 0.010966, -0.013111, -0.019279, -0.090988, -0.012517, 0.995587, 
734977.728450, 0.414059, -1, 53, 0.000855, 0.011588, -0.013964, -0.017096, -0.091081, -0.012296, 0.995621, 
734977.728450, 0.421875, -1, 54, 0.000767, 0.012222, -0.014841, -0.014839, -0.091431, -0.011801, 0.995631, 
734977.728450, 0.429690, -1, 55, 0.000671, 0.012863, -0.015736, -0.012432, -0.091874, -0.011096, 0.995631, 
734977.728450, 0.437505, -1, 56, 0.000573, 0.013507, -0.016644, -0.009783, -0.092368, -0.010039, 0.995626, 
734977.728450, 0.445310, -1, 57, 0.000478, 0.014169, -0.017561, -0.007159, -0.092659, -0.008921, 0.995632, 
734977.728450, 0.453126, -1, 58, 0.000386, 0.014874, -0.018481, -0.005393, -0.092413, -0.008665, 0.995668, 
734977.728450, 0.460941, -1, 59, 0.000293, 0.015627, -0.019407, -0.001967, -0.091458, -0.008577, 0.995770, 
734977.728450, 0.468756, -1, 60, 0.000197, 0.016416, -0.020343, 0.000894, -0.090474, -0.008539, 0.995862, 
734977.728450, 0.476561, -1, 61, 0.000099, 0.017232, -0.021289, 0.003397, -0.089712, -0.008129, 0.995929, 
734977.728450, 0.484377, -1, 62, -0.000000, 0.018068, -0.022246, 0.005674, -0.089188, -0.007144, 0.995973, 
734977.728450, 0.492192, -1, 63, -0.000097, 0.018917, -0.023211, 0.007946, -0.088719, -0.005868, 0.996008, 
734977.728451, 0.499997, -1, 64, -0.000191, 0.019777, -0.024187, 0.010277, -0.088125, -0.004828, 0.996045, 
734977.728451, 0.507813, -1, 65, -0.000283, 0.020645, -0.025175, 0.012741, -0.087193, -0.004385, 0.996100, 
734977.728451, 0.515628, -1, 66, -0.000375, 0.021520, -0.026173, 0.015328, -0.085811, -0.004609, 0.996183, 
734977.728451, 0.523443, -1, 67, -0.000467, 0.022398, -0.027178, 0.015848, -0.084631, -0.005567, 0.996271, 
734977.728451, 0.531248, -1, 68, -0.000559, 0.023277, -0.028187, 0.016546, -0.083243, -0.006902, 0.996368, 
734977.728451, 0.539064, -1, 69, -0.000651, 0.024158, -0.029198, 0.017305, -0.081712, -0.008489, 0.996470, 
